CREATED_DATE,USER_ID,GAMEMONEY_FLOW_TYPE,GAMEMONEY_USAGE_TYPE,GAMEMONEY_CNT
2024-08-28,7830040BD374E35D,dec,200,148976
2024-08-28,7830040BD374E35D,dec,17,392000
2024-08-28,6A4582D70C730490,inc,38,1117013
2024-08-28,5EC0C68B7433D29A,inc,38,2355071
2024-08-28,5EC0C68B7433D29A,dec,1,30000000
2024-08-28,BB3036355A18BCB9,inc,38,7605537
2024-08-28,BB3036355A18BCB9,inc,1,4524850
2024-08-28,6CE17FEB239A5777,dec,21,2000000
2024-08-28,6CE17FEB239A5777,inc,38,11336416
2024-08-28,2F225CD17C3125C1,dec,1,12000000
2024-08-28,2F225CD17C3125C1,dec,200,50000125
2024-08-28,2F225CD17C3125C1,inc,38,4590718
2024-08-28,2F225CD17C3125C1,dec,21,2000000
2024-08-28,A70B82524A50FE2D,inc,38,878705
2024-08-28,8C14F21A7449EFB7,inc,38,1297607
2024-08-28,39A1A0E7EDD1999D,dec,1,2000000
2024-08-28,39A1A0E7EDD1999D,inc,38,4869750
2024-08-28,AED54EFFAC9D36C8,inc,38,4579671
2024-08-28,AED54EFFAC9D36C8,dec,200,400699
2024-08-28,AED54EFFAC9D36C8,dec,1,2000000
2024-08-28,5916AAC7B4CC6930,inc,38,6759833
2024-08-28,AA040E733BDE7E2B,inc,38,4127580
2024-08-28,0BBD979AD70C11F3,inc,1,2000000
2024-08-28,0BBD979AD70C11F3,inc,41,128827400
2024-08-28,0BBD979AD70C11F3,dec,17,8244000
2024-08-28,0BBD979AD70C11F3,inc,38,8148645
2024-08-28,30341E9EDF0B3B1D,inc,38,3042501
2024-08-28,2382FCD7B8F31552,dec,200,25624
2024-08-28,2382FCD7B8F31552,inc,38,9353863
2024-08-28,2382FCD7B8F31552,dec,21,2000000
2024-08-28,B40DDDB074E9BA56,inc,38,4319826
2024-08-28,BED1EB1CC0BB66F7,inc,41,269444500
2024-08-28,BED1EB1CC0BB66F7,dec,1,39000
2024-08-28,BED1EB1CC0BB66F7,inc,38,3205066
2024-08-28,BED1EB1CC0BB66F7,inc,1,287013
2024-08-28,8B6811563D6B5D66,dec,21,2000000
2024-08-28,8B6811563D6B5D66,dec,1,10000000
2024-08-28,8B6811563D6B5D66,dec,200,6077596
2024-08-28,F5F7F0D176D9C7BE,dec,200,2890886
2024-08-28,F5F7F0D176D9C7BE,inc,38,2976728
2024-08-28,F5F7F0D176D9C7BE,dec,21,2000000
2024-08-28,5AEEFC39D0E0A62B,inc,38,901453
2024-08-28,4C638B40EEC11E59,inc,38,4743449
2024-08-28,D58BC2DA382667D8,inc,38,4191572
2024-08-28,D6F835B58844DFD3,dec,200,989796
2024-08-28,D6F835B58844DFD3,inc,1,1688047
2024-08-28,D6F835B58844DFD3,inc,41,1945591700
2024-08-28,,dec,28,2170000
2024-08-28,D6F835B58844DFD3,dec,21,2000000
2024-08-28,D6F835B58844DFD3,dec,2000,600000000
2024-08-28,D6F835B58844DFD3,inc,38,73545939
2024-08-28,D6F835B58844DFD3,dec,1,96000
2024-08-28,6AD7FCFE791F7B49,dec,200,150105
2024-08-28,6AD7FCFE791F7B49,inc,41,32333400
2024-08-28,6AD7FCFE791F7B49,inc,38,5659402
2024-08-28,7B57B2D98F852844,dec,200,1000316
2024-08-28,7B57B2D98F852844,inc,38,77766
2024-08-28,7B57B2D98F852844,inc,1,999500
2024-08-28,7B57B2D98F852844,dec,1,2192000
2024-08-28,D6F3C013A6B5939C,dec,21,4000000
2024-08-28,D6F3C013A6B5939C,inc,38,40736800
2024-08-28,D6F3C013A6B5939C,dec,200,10340109
2024-08-28,77C44C0E7553299C,dec,2000,1100000000
2024-08-28,77C44C0E7553299C,inc,41,765242400
2024-08-28,77C44C0E7553299C,inc,38,3112554
2024-08-28,77C44C0E7553299C,dec,1,12000000
2024-08-28,77C44C0E7553299C,dec,200,449204
2024-08-28,E87EEF0ACAAA4D03,dec,200,57210
2024-08-28,E87EEF0ACAAA4D03,inc,38,8126001
2024-08-28,327613D22B3F2B02,inc,38,2714977
2024-08-28,327613D22B3F2B02,dec,6,38855000
2024-08-28,C208E34980D2FE0A,inc,41,108435600
2024-08-28,C208E34980D2FE0A,dec,200,6812122
2024-08-28,C208E34980D2FE0A,inc,38,8733704
2024-08-28,C208E34980D2FE0A,dec,21,2000000
2024-08-28,0A31A2284C7C1558,dec,21,4000000
2024-08-28,0A31A2284C7C1558,inc,38,8563843
2024-08-28,D7A7579E8D72D765,inc,38,5848891
2024-08-28,33D231A61EBF932D,inc,1,12982900
2024-08-28,33D231A61EBF932D,inc,41,216871200
2024-08-28,33D231A61EBF932D,dec,2000,100000000
2024-08-28,33D231A61EBF932D,dec,200,3210924
2024-08-28,33D231A61EBF932D,inc,38,459006615
2024-08-28,5AF8512A504C1D18,inc,38,1857458
2024-08-28,5AF8512A504C1D18,inc,1,1810146
2024-08-28,5AF8512A504C1D18,dec,200,270105
2024-08-28,D38C0350A174316D,inc,1,21065974
2024-08-28,D38C0350A174316D,dec,42,120000000
2024-08-28,D38C0350A174316D,inc,38,239477372
2024-08-28,D38C0350A174316D,dec,200,14077099
2024-08-28,D38C0350A174316D,dec,21,28000000
2024-08-28,D38C0350A174316D,dec,1,16633600
2024-08-28,D38C0350A174316D,dec,2,1360000
2024-08-28,65A7F9DDB4F2234F,inc,38,19182269
2024-08-28,C01C0E0B768E200E,dec,21,4000000
2024-08-28,C01C0E0B768E200E,inc,38,4733767
2024-08-28,C01C0E0B768E200E,dec,200,555920
2024-08-28,C01C0E0B768E200E,inc,1,9
2024-08-28,C01C0E0B768E200E,dec,1,6000000
2024-08-28,69B7B4E400AB88E3,inc,1,239497
2024-08-28,69B7B4E400AB88E3,dec,1,9301
2024-08-28,69B7B4E400AB88E3,inc,38,2183731
2024-08-28,69B7B4E400AB88E3,dec,200,21494093
2024-08-28,69B7B4E400AB88E3,inc,41,53888900
2024-08-28,7D701803E704B9E7,dec,200,6284159
2024-08-28,7D701803E704B9E7,inc,38,10949019
2024-08-28,C3B59DD2A160BC00,inc,38,2689695
2024-08-28,A60DCA44AF716004,dec,200,1278830
2024-08-28,A60DCA44AF716004,inc,38,2021834
2024-08-28,A2D25553490AAA44,inc,1,185000
2024-08-28,A2D25553490AAA44,inc,41,53889000
2024-08-28,A2D25553490AAA44,inc,38,725218
2024-08-28,1948BA7E1C7112B5,dec,200,1032264
2024-08-28,1948BA7E1C7112B5,inc,38,1019909
2024-08-28,D8EAA2FE3290E98C,inc,38,14212207
2024-08-28,D8EAA2FE3290E98C,inc,41,269444500
2024-08-28,0C6E4D51E29A1035,dec,200,160000169
2024-08-28,0844B8AB8A12542C,inc,38,807791
2024-08-28,307037174C65B202,dec,200,220105
2024-08-28,307037174C65B202,inc,38,1866221
2024-08-28,81BB54188F458067,inc,1,3647000
2024-08-28,81BB54188F458067,dec,21,2000000
2024-08-28,81BB54188F458067,dec,28,25210000
2024-08-28,81BB54188F458067,dec,17,392000
2024-08-28,81BB54188F458067,inc,38,226253019
2024-08-28,BE246C6E7F9A2C08,dec,17,800000
2024-08-28,BE246C6E7F9A2C08,dec,1,28553000
2024-08-28,BE246C6E7F9A2C08,inc,1,3695553
2024-08-28,BE246C6E7F9A2C08,inc,38,3196791
2024-08-28,E2C897BACEE9CA6B,inc,38,125549980
2024-08-28,E2C897BACEE9CA6B,dec,200,342338605
2024-08-28,51035CC7039CD44C,inc,41,323333400
2024-08-28,51035CC7039CD44C,inc,38,2922783
2024-08-28,51035CC7039CD44C,inc,1,11
2024-08-28,51035CC7039CD44C,dec,200,5316
2024-08-28,51035CC7039CD44C,dec,2000,500000000
2024-08-28,7172571A1A2A7FCB,inc,38,4152
2024-08-28,68588D295B1781F8,dec,21,2
2024-08-28,68588D295B1781F8,dec,1,2031680
2024-08-28,68588D295B1781F8,dec,200,788620
2024-08-28,68588D295B1781F8,inc,2,350000
2024-08-28,68588D295B1781F8,inc,1,204000
2024-08-28,68588D295B1781F8,inc,38,12152056
2024-08-28,390546A91BDB7B56,inc,38,357456747
2024-08-28,390546A91BDB7B56,inc,1,1189666
2024-08-28,390546A91BDB7B56,dec,1,100000
2024-08-28,F87E5433E37CA0A1,dec,200,954211
2024-08-28,F87E5433E37CA0A1,dec,1,12000000
2024-08-28,F87E5433E37CA0A1,inc,38,830015
2024-08-28,1CD6B0917FB2170A,dec,21,12000000
2024-08-28,,inc,38,39967655
2024-08-28,1CD6B0917FB2170A,inc,1,707244
2024-08-28,FDEECDD4D40B0BBF,inc,38,5164051
2024-08-28,B869808153F5036F,inc,38,1013104
2024-08-28,039E519E901C95D2,inc,38,10147213
2024-08-28,F625EE33A3814D0E,inc,1,3192550
2024-08-28,F625EE33A3814D0E,inc,38,8055519
2024-08-28,9A78244FCB73E5D1,dec,200,2956592
2024-08-28,9A78244FCB73E5D1,dec,21,2000000
2024-08-28,9A78244FCB73E5D1,inc,1000,2200000000
2024-08-28,9A78244FCB73E5D1,inc,38,4552686
2024-08-28,9A78244FCB73E5D1,dec,2000,2500000000
2024-08-28,1E6ECAC0798772B5,dec,1,6000000
2024-08-28,1E6ECAC0798772B5,inc,1,5557
2024-08-28,1E6ECAC0798772B5,dec,200,1735211
2024-08-28,1E6ECAC0798772B5,inc,38,6987603
2024-08-28,1E6ECAC0798772B5,dec,21,2000000
2024-08-28,1E6ECAC0798772B5,inc,41,510161600
2024-08-28,680D50E78AF506AB,inc,38,1771004
2024-08-28,680D50E78AF506AB,inc,1,310800
2024-08-28,B67583997F90EF33,inc,38,702723
2024-08-28,B67583997F90EF33,dec,21,8000
2024-08-28,B67583997F90EF33,dec,2,16800
2024-08-28,B67583997F90EF33,inc,1,1475271
2024-08-28,A720381E43CAF63D,inc,38,2078654
2024-08-28,A720381E43CAF63D,dec,2000,100000000
2024-08-28,A720381E43CAF63D,dec,1,2000000
2024-08-28,0A521E8C293DB58E,dec,200,2767606
2024-08-28,0A521E8C293DB58E,inc,38,336367853
2024-08-28,47D30EB945CA0B94,dec,200,7747617
2024-08-28,47D30EB945CA0B94,inc,41,271089000
2024-08-28,47D30EB945CA0B94,inc,38,5986461
2024-08-28,6D43B27C1A4A8D5E,inc,38,3608183
2024-08-28,9BA572ACE627F988,inc,38,5565492
2024-08-28,9BA572ACE627F988,inc,1,27600
2024-08-28,9BA572ACE627F988,dec,1,2864000
2024-08-28,9BA572ACE627F988,dec,2,1235000
2024-08-28,126BF00F4CFCA744,inc,38,2241782
2024-08-28,126BF00F4CFCA744,dec,200,150482
2024-08-28,3E0E4253993E3A6F,inc,38,5841727
2024-08-28,3E0E4253993E3A6F,inc,2,138666
2024-08-28,88F68A8267F0E3EE,inc,38,2827091
2024-08-28,88F68A8267F0E3EE,dec,1,2880
2024-08-28,88F68A8267F0E3EE,inc,1,24
2024-08-28,88F68A8267F0E3EE,dec,200,771631
2024-08-28,A9B65BEAD62660B9,inc,38,1130897
2024-08-28,8D4D88A8CF537930,dec,200,4621419
2024-08-28,8D4D88A8CF537930,dec,28,26080000
2024-08-28,8D4D88A8CF537930,inc,38,4127676
2024-08-28,02F191744F36E5BD,dec,21,2000000
2024-08-28,02F191744F36E5BD,dec,1,14223680
2024-08-28,02F191744F36E5BD,inc,38,507526836
2024-08-28,117EC6F95051C2F6,dec,2000,100000000
2024-08-28,117EC6F95051C2F6,inc,1,1020128
2024-08-28,70284918CE012F1B,inc,38,2219311
2024-08-28,70284918CE012F1B,inc,41,377222300
2024-08-28,70284918CE012F1B,inc,2,20000000
2024-08-28,9C8A07460FDE238D,dec,200,196519
2024-08-28,9C8A07460FDE238D,inc,38,4744207
2024-08-28,DF8C8C20EAD6B46F,dec,1,425384
2024-08-28,DF8C8C20EAD6B46F,dec,21,2000000
2024-08-28,DF8C8C20EAD6B46F,inc,2,235392
2024-08-28,DF8C8C20EAD6B46F,inc,1,1912954
2024-08-28,DF8C8C20EAD6B46F,dec,2000,2100000000
2024-08-28,DF8C8C20EAD6B46F,inc,38,29034545
2024-08-28,DF8C8C20EAD6B46F,dec,28,66580000
2024-08-28,DF8C8C20EAD6B46F,inc,41,3741028200
2024-08-28,5D87A195B33DC24A,dec,28,52330000
2024-08-28,5D87A195B33DC24A,dec,200,625106
2024-08-28,5D87A195B33DC24A,inc,38,2154064
2024-08-28,38F143C74FA844D9,dec,1,6000000
2024-08-28,38F143C74FA844D9,inc,38,2093279
2024-08-28,C7EB409148F2722F,inc,38,3159476
2024-08-28,C7EB409148F2722F,inc,1,632194
2024-08-28,E0163802A25BC001,inc,38,230974098
2024-08-28,E0163802A25BC001,dec,200,157352989
2024-08-28,E7258770FA270AED,inc,41,216871200
2024-08-28,E7258770FA270AED,dec,17,21231200
2024-08-28,E7258770FA270AED,inc,1,92982
2024-08-28,E7258770FA270AED,inc,38,51248508
2024-08-28,E7258770FA270AED,dec,200,9056907
2024-08-28,E7258770FA270AED,dec,21,2000000
2024-08-28,D6A4EF2C8017D355,dec,1,2101880
2024-08-28,D6A4EF2C8017D355,dec,17,970000
2024-08-28,D6A4EF2C8017D355,inc,41,646666800
2024-08-28,D6A4EF2C8017D355,dec,2000,600000000
2024-08-28,D6A4EF2C8017D355,inc,38,11998258
2024-08-28,58482B06307D6269,inc,38,901491
2024-08-28,58482B06307D6269,dec,200,556744
2024-08-28,242D1EE9A9DC1615,inc,38,4659692
2024-08-28,242D1EE9A9DC1615,dec,21,2000000
2024-08-28,156CC1125F6BB850,inc,38,973864
2024-08-28,D669478621DC8E4B,inc,38,723799
2024-08-28,D2A2F1B2F30B2033,inc,38,13104107
2024-08-28,12B871944A4C3F0A,inc,38,5934308
2024-08-28,7A7F4B853C5B7BCC,inc,38,138589695
2024-08-28,3C1C1E1D4BC1C335,dec,200,1802106
2024-08-28,3C1C1E1D4BC1C335,inc,38,9522623
2024-08-28,3C1C1E1D4BC1C335,dec,1,5802
2024-08-28,3C1C1E1D4BC1C335,inc,1,35
2024-08-28,3C1C1E1D4BC1C335,dec,21,2000000
2024-08-28,E3CA4BF13F64232F,inc,1,7202200
2024-08-28,E3CA4BF13F64232F,inc,38,284611801
2024-08-28,E3CA4BF13F64232F,dec,21,4000000
2024-08-28,ACC1638D405CFA1A,dec,21,2000000
2024-08-28,ACC1638D405CFA1A,inc,38,2245706
2024-08-28,D0C4333B14F6DDD7,inc,38,8292490
2024-08-28,D0C4333B14F6DDD7,dec,1,31680
2024-08-28,D0C4333B14F6DDD7,dec,21,2000000
2024-08-28,D0C4333B14F6DDD7,inc,1,204000
2024-08-28,083540516D073F76,dec,28,5220000
2024-08-28,083540516D073F76,inc,38,2821445
2024-08-28,083540516D073F76,inc,1,4107332
2024-08-28,5CD34EA38DEC8BF0,dec,21,2000000
2024-08-28,5CD34EA38DEC8BF0,inc,41,127540400
2024-08-28,5CD34EA38DEC8BF0,inc,38,11741695
2024-08-28,5CD34EA38DEC8BF0,dec,200,4171107
2024-08-28,5DB8FB6875302678,inc,38,5015266
2024-08-28,AF273BBE73461FBD,inc,38,5226464
2024-08-28,4E5C8F700525FE0F,dec,21,8
2024-08-28,4E5C8F700525FE0F,inc,1,10873028
2024-08-28,4E5C8F700525FE0F,inc,1000,2800000000
2024-08-28,4E5C8F700525FE0F,inc,38,563797767
2024-08-28,4E5C8F700525FE0F,dec,1,60480
2024-08-28,4E5C8F700525FE0F,dec,200,11905042
2024-08-28,916C5EB9E54286C6,dec,1,32098880
2024-08-28,916C5EB9E54286C6,inc,38,2024803
2024-08-28,916C5EB9E54286C6,inc,1,25
2024-08-28,916C5EB9E54286C6,dec,200,243105
2024-08-28,9741FCB5437FCBC8,dec,200,18041217
2024-08-28,9741FCB5437FCBC8,inc,38,2017397
2024-08-28,5A00FB40822EECD8,inc,38,2847906
2024-08-28,5A00FB40822EECD8,inc,1,492070
2024-08-28,EABA162337CE03B5,dec,21,8000
2024-08-28,EABA162337CE03B5,dec,1,135400
2024-08-28,EABA162337CE03B5,inc,38,305967
2024-08-28,EABA162337CE03B5,inc,1,241420
2024-08-28,8037D6F74C9008C2,inc,38,13912200
2024-08-28,B8056D9F9F515FFC,inc,38,3056631
2024-08-28,B8056D9F9F515FFC,dec,200,1600106
2024-08-28,FCDD1F0228254E9D,dec,2000,100000000
2024-08-28,FCDD1F0228254E9D,dec,200,45052374
2024-08-28,FCDD1F0228254E9D,inc,38,222733591
2024-08-28,FCDD1F0228254E9D,dec,21,2000000
2024-08-28,FCDD1F0228254E9D,inc,1,161750
2024-08-28,98631C90FA2400A2,inc,38,1609965
2024-08-28,CA5BFC9C0F73BF21,inc,38,38800803
2024-08-28,AEFCA2350E5E10E8,inc,38,4818004
2024-08-28,B2D0EA38830D3B18,inc,1,13
2024-08-28,B2D0EA38830D3B18,inc,38,2444542
2024-08-28,7BD526A654DA9EC9,inc,38,79302494
2024-08-28,7BD526A654DA9EC9,dec,21,2000000
2024-08-28,7BD526A654DA9EC9,dec,1,16000000
2024-08-28,809FACB302C179BB,dec,17,20820000
2024-08-28,809FACB302C179BB,inc,38,1736545
2024-08-28,809FACB302C179BB,inc,1,2220000
2024-08-28,730CE2592EA74F3A,dec,1,584640
2024-08-28,730CE2592EA74F3A,inc,38,7253130
2024-08-28,C4227934D245528E,inc,1,45150
2024-08-28,C4227934D245528E,inc,38,128951862
2024-08-28,E37699965D6C03DE,inc,38,1869446
2024-08-28,581D5BDB403DA4A0,inc,38,5186984
2024-08-28,581D5BDB403DA4A0,inc,41,127540400
2024-08-28,581D5BDB403DA4A0,inc,1,3282172
2024-08-28,581D5BDB403DA4A0,dec,200,678872
2024-08-28,581D5BDB403DA4A0,dec,1,4000000
2024-08-28,2FF8DCDDB963C93D,inc,38,24578629
2024-08-28,2FF8DCDDB963C93D,dec,35,211500000
2024-08-28,0778F991CFBE3F3B,inc,38,112913410
2024-08-28,9D65CA465F890565,inc,38,107794695
2024-08-28,9D65CA465F890565,dec,200,139924
2024-08-28,9D65CA465F890565,dec,28,43200000
2024-08-28,32E578D20AAC2C6A,inc,38,2230675
2024-08-28,32E578D20AAC2C6A,inc,1,58100
2024-08-28,32E578D20AAC2C6A,inc,2,4000000
2024-08-28,32E578D20AAC2C6A,dec,200,124099
2024-08-28,32E578D20AAC2C6A,dec,2000,300000000
2024-08-28,2F04DD62FB55A164,inc,1000,2000000000
2024-08-28,2F04DD62FB55A164,dec,200,4314001001
2024-08-28,2F04DD62FB55A164,inc,38,4640498
2024-08-28,2F04DD62FB55A164,dec,1,20000000
2024-08-28,91FE0290B3692822,inc,38,3238763
2024-08-28,6582F30CF86A3F6A,inc,38,3041022
2024-08-28,256003FF3D2260A0,inc,1,3099050
2024-08-28,256003FF3D2260A0,dec,200,3723382
2024-08-28,256003FF3D2260A0,inc,38,14112269
2024-08-28,256003FF3D2260A0,dec,21,2000000
2024-08-28,256003FF3D2260A0,dec,35,145900000
2024-08-28,256003FF3D2260A0,dec,1,12076800
2024-08-28,DAD90814ACDD890B,dec,35,757700000
2024-08-28,DAD90814ACDD890B,inc,38,5060562
2024-08-28,DAD90814ACDD890B,inc,1,734942
2024-08-28,DAD90814ACDD890B,dec,200,898000000
2024-08-28,903F85770191AEB8,dec,1,4000000
2024-08-28,903F85770191AEB8,dec,21,4000000
2024-08-28,903F85770191AEB8,inc,38,4946812
2024-08-29,9A7272B1E1AB58D6,inc,38,2405499
2024-08-29,734E13036686AD0F,inc,38,15378
2024-08-29,734E13036686AD0F,inc,1,46100
2024-08-29,353DDC13C2C214F5,dec,1,8000000
2024-08-29,353DDC13C2C214F5,dec,2000,1300000000
2024-08-29,353DDC13C2C214F5,inc,38,2059051
2024-08-29,DFA16D8FEBFC98D5,inc,38,2407980
2024-08-29,DFA16D8FEBFC98D5,dec,200,2277990
2024-08-29,EEAEB631BA8B99F7,inc,38,325351
2024-08-29,EEAEB631BA8B99F7,inc,21,1000000
2024-08-29,F3E06F6A0B98DD3F,inc,38,19354307
2024-08-29,F3E06F6A0B98DD3F,dec,21,2000000
2024-08-29,D871E4D57A73723E,inc,41,264790500
2024-08-29,D871E4D57A73723E,inc,38,63379413
2024-08-29,2DD80ECD9381FC0E,inc,38,4554958
2024-08-29,2DD80ECD9381FC0E,dec,200,59310
2024-08-29,767BA51390BAB5CB,dec,28,2460000
2024-08-29,767BA51390BAB5CB,inc,38,1715173
2024-08-29,5782C633FC000F2C,inc,38,63862029
2024-08-29,3016DD99D05C4703,inc,1000,11000000000
2024-08-29,3016DD99D05C4703,inc,38,14906228
2024-08-29,3016DD99D05C4703,dec,28,5220000
2024-08-29,3016DD99D05C4703,inc,1,256000
2024-08-29,4227DA1196B0CDD4,dec,200,7351735
2024-08-29,4227DA1196B0CDD4,inc,38,218812906
2024-08-29,035EA63A392FC0C8,inc,38,5271306
2024-08-29,7078C49464F762E6,inc,38,1660365
2024-08-29,BB700F6816265BDD,inc,38,5739859
2024-08-29,BB700F6816265BDD,dec,1,8000000
2024-08-29,BB700F6816265BDD,dec,2000,200000000
2024-08-29,BB700F6816265BDD,dec,200,375020
2024-08-29,BB700F6816265BDD,inc,41,264790500
2024-08-29,07296E636A345DC9,inc,38,308026
2024-08-29,A16F9DA4CCAC62D3,dec,1,2000000
2024-08-29,A16F9DA4CCAC62D3,inc,38,5221875
2024-08-29,C7FB35FDA6B2B4D7,inc,2,75000000
2024-08-29,C7FB35FDA6B2B4D7,dec,1,12000000
2024-08-29,C7FB35FDA6B2B4D7,inc,6,478000000
2024-08-29,C7FB35FDA6B2B4D7,inc,1000,400000000
2024-08-29,C7FB35FDA6B2B4D7,dec,2000,600000000
2024-08-29,C7FB35FDA6B2B4D7,inc,38,59858263
2024-08-29,C7FB35FDA6B2B4D7,dec,21,2000000
2024-08-29,C7FB35FDA6B2B4D7,dec,200,2703650
2024-08-29,C7FB35FDA6B2B4D7,inc,41,106847000
2024-08-29,0E914733531683B1,inc,38,4729797
2024-08-29,7499006BB865B212,dec,35,262200000
2024-08-29,7499006BB865B212,inc,38,6239924
2024-08-29,7499006BB865B212,dec,200,946797
2024-08-29,7499006BB865B212,dec,1,12000000
2024-08-29,7499006BB865B212,dec,21,4000000
2024-08-29,EE82DE90CC2D2D07,inc,1,19
2024-08-29,EE82DE90CC2D2D07,inc,38,14153921
2024-08-29,5A1F035B6D552C37,dec,1,19200000
2024-08-29,5A1F035B6D552C37,inc,38,4101716
2024-08-29,3E967F950FDEB82D,dec,1,4000000
2024-08-29,3E967F950FDEB82D,dec,200,8239729
2024-08-29,3E967F950FDEB82D,inc,38,67303070
2024-08-29,3E967F950FDEB82D,inc,41,1510735200
2024-08-29,E705E49A70E1E083,inc,38,3196461
2024-08-29,E705E49A70E1E083,dec,200,51420
2024-08-29,E705E49A70E1E083,inc,1,1412935
2024-08-29,5E31FEFE228407AE,dec,21,100000
2024-08-29,5E31FEFE228407AE,dec,17,1831600
2024-08-29,5E31FEFE228407AE,inc,38,4497161
2024-08-29,5E31FEFE228407AE,dec,28,41870000
2024-08-29,5E31FEFE228407AE,inc,1,1018649
2024-08-29,5E31FEFE228407AE,dec,2,15000
2024-08-29,5E31FEFE228407AE,inc,41,105916200
2024-08-29,5E31FEFE228407AE,inc,21,1000000
2024-08-29,5E31FEFE228407AE,dec,200,1618109
2024-08-29,4B701B97FB7F7720,inc,38,212274
2024-08-29,4B85555934394525,dec,21,2000000
2024-08-29,4B85555934394525,inc,38,1297940
2024-08-29,859CEBAB73526F3A,inc,38,70026270
2024-08-29,859CEBAB73526F3A,dec,1,4000000
2024-08-29,859CEBAB73526F3A,dec,21,2000000
2024-08-29,859CEBAB73526F3A,dec,200,8275320
2024-08-29,1530295D5D40EDE2,inc,38,993367
2024-08-29,1530295D5D40EDE2,dec,200,16105
2024-08-29,FE641F0E8B1DB8CF,dec,1,8096000
2024-08-29,FE641F0E8B1DB8CF,inc,1,251850
2024-08-29,FE641F0E8B1DB8CF,inc,38,17779636
2024-08-29,C27BFA82C6A57D90,inc,38,2412875
2024-08-29,F788DE65A0D84055,inc,1,332000
2024-08-29,F788DE65A0D84055,inc,38,3022317
2024-08-29,1211E74989DBBE38,inc,38,1018630
2024-08-29,03AAE3F38D59362B,inc,38,5066072
2024-08-29,03AAE3F38D59362B,dec,1,10000000
2024-08-29,CB619C03B73107E6,inc,38,10871365
2024-08-29,292A77DC6C716D16,inc,38,14770329
2024-08-29,225629FCEECE031B,dec,21,10108000
2024-08-29,225629FCEECE031B,inc,38,337585
2024-08-29,93B0C57B1F1BC600,dec,21,2000000
2024-08-29,93B0C57B1F1BC600,inc,38,2357832
2024-08-29,AE04B71EDFD35FFA,inc,1000,5000000000
2024-08-29,AE04B71EDFD35FFA,dec,200,1546890495
2024-08-29,D1909E4D5DC3F694,dec,21,4000000
2024-08-29,D1909E4D5DC3F694,dec,200,87482
2024-08-29,D1909E4D5DC3F694,inc,38,6524926
2024-08-29,83D9BD268EA03029,inc,41,592777900
2024-08-29,83D9BD268EA03029,inc,38,176642113
2024-08-29,83D9BD268EA03029,dec,1,18028800
2024-08-29,83D9BD268EA03029,dec,2000,400000000
2024-08-29,83D9BD268EA03029,inc,1,204000
2024-08-29,83D9BD268EA03029,dec,21,6000000
2024-08-29,6EC9E8ACCEFAB52B,dec,1,4000000
2024-08-29,6EC9E8ACCEFAB52B,inc,38,9449920
2024-08-29,6EC9E8ACCEFAB52B,inc,1,204038
2024-08-29,6EC9E8ACCEFAB52B,dec,21,4000000
2024-08-29,D971FB6F93C382BF,inc,38,972236
2024-08-29,D971FB6F93C382BF,inc,1,833000
2024-08-29,D971FB6F93C382BF,dec,1,220800
2024-08-29,D971FB6F93C382BF,dec,200,2605
2024-08-29,872D5587EB9B7100,dec,1,28800
2024-08-29,872D5587EB9B7100,inc,38,2416743
2024-08-29,AB7C8044B79F5585,inc,38,5544238
2024-08-29,D01AF9711CCC89D4,dec,21,2000000
2024-08-29,D01AF9711CCC89D4,inc,41,476622900
2024-08-29,D01AF9711CCC89D4,dec,200,254760
2024-08-29,D01AF9711CCC89D4,inc,1,1102001
2024-08-29,D01AF9711CCC89D4,dec,28,205320000
2024-08-29,D01AF9711CCC89D4,inc,38,4235619
2024-08-29,D01AF9711CCC89D4,dec,35,517600000
2024-08-29,D01AF9711CCC89D4,dec,2000,300000000
2024-08-29,D01AF9711CCC89D4,dec,1,28002910
2024-08-29,1B8291A31BE36ED7,dec,1,2880
2024-08-29,1B8291A31BE36ED7,inc,38,2255450
2024-08-29,1B8291A31BE36ED7,dec,21,2
2024-08-29,1B8291A31BE36ED7,dec,200,5630225
2024-08-29,1B8291A31BE36ED7,inc,41,52958100
2024-08-29,D4A558404063B9D2,dec,21,2000000
2024-08-29,D4A558404063B9D2,inc,38,1828453
2024-08-29,D4A558404063B9D2,dec,200,3205662
2024-08-29,27275228FC0C7204,dec,2000,100000000
2024-08-29,27275228FC0C7204,inc,38,15032840
2024-08-29,27275228FC0C7204,inc,1,15629200
2024-08-29,3ED873DABFF23E17,dec,1,6000000
2024-08-29,3ED873DABFF23E17,dec,200,11130673
2024-08-29,3ED873DABFF23E17,inc,38,2952575
2024-08-29,3ED873DABFF23E17,dec,2000,700000000
2024-08-29,3ED873DABFF23E17,inc,41,194000100
2024-08-29,BC5EA827BAE47206,inc,1,428727
2024-08-29,BC5EA827BAE47206,inc,38,6887023
2024-08-29,BC5EA827BAE47206,dec,1,156800
2024-08-29,FF911B32D3F2584D,inc,38,4604389
2024-08-29,FF911B32D3F2584D,dec,1,4098880
2024-08-29,FF911B32D3F2584D,inc,1,1577600
2024-08-29,FF911B32D3F2584D,dec,200,1403173
2024-08-29,581A574BF0F26F17,inc,38,500792
2024-08-29,9A7256659AA46563,inc,38,1931026
2024-08-29,54251DA25DE7D193,dec,200,80608197
2024-08-29,54251DA25DE7D193,dec,2000,2000000000
