CREATED_DATE,USER_ID,TOTAL_LEVEL,ATTACK_POWER,CURRENCY1_USE,CURRENCY2_USE,AGE,GENDER
2024-08-30,82CABF953E1A3D8B,630,32,0,0,61,1
2024-08-30,82E04B351E113E25,752,49274,2.857142857,0,21,0
2024-08-30,830A5453D519569C,9213,182466,0,0,28,0
2024-08-30,830BB37F56434466,8735,158644,0,0,54,1
2024-08-30,8311B6862A2B6FBB,8930,1711190,0,0,26,0
2024-08-30,837E278740E1414E,344,7101,0,0,19,0
2024-08-30,8383A30EB85F272F,9050,2418389,0,0,21,0
2024-08-30,83A2A09B0792F22D,9309,1238909,0,0,21,0
2024-08-30,83A8E879DE78AE6D,8837,424839,0,0,30,0
2024-08-30,83BC4F0F02CEA4D8,9196,599055,0,0,30,0
2024-08-30,83C50EFAB167E509,4493,75738,0,0,27,0
2024-08-30,83D9BD268EA03029,8761,840858,0,0,28,0
2024-08-30,83DA96E6F0C19BCB,8731,847651,0,0,26,0
2024-08-30,83E3AD80F2658206,9235,2403266,0,0,27,0
2024-08-30,8447575245BA6300,126,47,0,0,26,1
2024-08-30,844FFD39839E3645,1155,98635,0,0,28,0
2024-08-30,8452D2E8676B4E57,8457,403925,0,0,28,0
2024-08-30,845BF82819EE8197,8836,407322,0,0,31,0
2024-08-30,845C4E2848443593,2139,64,0,0,24,0
2024-08-30,8461EC94C0F30B52,8745,357093,3.571428571,0,24,0
2024-08-30,84708A7692233992,64,7,0,0,29,0
2024-08-30,8473CDF3EDAD9F3E,8917,593734,0,0,28,0
2024-08-30,848ED64DF7E2DF4F,9566,198564,0,0,31,1
2024-08-30,848F56B48D532D81,8936,1058664,0,0,30,0
2024-08-30,84953788ADA873F7,8731,960906,0,0,27,0
2024-08-30,84CB688D44E7E0C2,8796,1237065,0,0,36,0
2024-08-30,84CBF49510142A75,9277,1316943,0,0,42,0
2024-08-30,84D259F9C0A9E6C2,9025,1078375,0,0,25,0
2024-08-30,84DCAF0249503D91,8057,177229,0,0,33,0
2024-08-30,84E78B52EC4A83FD,9686,611938,0,0,22,0
2024-08-30,85381A6D739BE2CE,8840,236747,0,0,28,0
2024-08-30,853AE97A6EF866B8,9428,1377568,0,0,31,0
2024-08-30,853B49DB531F245A,8654,920436,0,0,22,0
2024-08-30,8542FEA773A7821C,8667,1027364,0,0,23,0
2024-08-30,8571CD72CA870403,8877,4105334,0,0,56,1
2024-08-30,8586C29DD8D16C04,9114,326503,0,0,30,1
2024-08-30,859CEBAB73526F3A,9107,2002579,0,0,29,0
2024-08-30,85A6688153712332,2684,38575,0,0,24,0
2024-08-30,85AFAD54C7089CC9,9162,892943,0,0,32,0
2024-08-30,85B24D2CEB180FA2,8734,591658,0,0,29,0
2024-08-30,85B382D5330C6EDA,9340,1298258,0,0,23,0
2024-08-30,85C4F852A6D7009A,3426,17268,0,0,24,0
2024-08-30,85C9AD54D4659AD1,8349,600848,0,0,27,0
2024-08-30,85D45DB0E286CD93,424,740,0,0,27,0
2024-08-30,85F3E180025040FB,6104,68144,0,0,29,0
2024-08-30,85F5F997954B80B3,5167,332956,0,0,16,0
2024-08-30,8600E0DFD1B2330F,4673,118218,0,0,25,0
2024-08-30,8623A5DD9C4D089D,8040,520749,0,0,24,0
2024-08-30,86385FC1A8AB5CB5,7338,748538,0,0,27,0
2024-08-30,86474443D61F8E1D,8657,192921,0,0,30,1
2024-08-30,865692EA4D58B341,8843,498228,0,0,52,1
2024-08-30,865B2A45E7052AF2,9440,1620134,0,0,26,0
2024-08-30,865BF7FBAC39D298,8860,717133,0,0,26,0
2024-08-30,866304CB6D6D3443,8596,923755,0,0,25,0
2024-08-30,86681C1B89FCDC26,9057,540547,0,0,27,1
2024-08-30,86717E5F02CACDD9,8847,1299933,0,0,28,0
2024-08-30,867BC8F078662079,9339,2326347,0,0,31,0
2024-08-30,868E513C99DC4240,9172,1030436,0,0,26,0
2024-08-30,8698B97EC8963730,8617,461660,0,0,26,0
2024-08-30,86AE3D2944E3DF9B,8816,1085248,35.71428571,0,26,0
2024-08-30,86D186869E91C836,9113,1265008,0,0,31,1
2024-08-30,86F9C1804D3795A9,8201,203877,0,0,27,0
2024-08-30,870B4AF98B01B3A8,8873,3397333,0,0,30,0
2024-08-30,8715C80E240E5026,8889,537074,0,0,23,0
2024-08-30,872D5587EB9B7100,9438,2297256,0,0,27,0
2024-08-30,8733AB523B2D1E84,8647,161958,0,0,31,0
2024-08-30,874DB5684B644430,9162,651078,0,0,25,0
2024-08-30,8773A1A331417053,9393,586655,0,0,85,1
2024-08-30,877E883FC584CB1B,6723,129698,0,0,23,0
2024-08-30,8784F4D9D27AF50B,63,6,21.42857143,0,30,0
2024-08-30,878C31B7819CC9A1,8802,1129544,0,0,25,0
2024-08-30,878DC8AF253CD85A,4112,163486,0,0,26,0
2024-08-30,879A7E4BBEE1275E,3911,119694,0,0,26,0
2024-08-30,879CB014A41E7041,8292,644495,0,0,20,0
2024-08-30,87AFEDCAF17AF6BB,8912,283420,0,0,30,0
2024-08-30,87B7B5338EBF4F2F,1732,1078,0,0,22,0
2024-08-30,87C89F5643E5B08C,5119,199331,0,0,32,0
2024-08-30,87D4FB4ECE9CD71C,8852,2171061,0,0,26,0
2024-08-30,87D9D728B9819A77,8756,687714,0,0,29,0
2024-08-30,87E2B33D2836DAA2,9393,1530498,0,0,27,0
2024-08-30,87ECBC682963D94F,9267,805617,0,0,57,1
2024-08-30,87ED9D93C13B0BA8,2091,51550,0,0,34,1
2024-08-30,87F02C6397442A12,8960,1348597,0,0,26,0
2024-08-30,888F72BE1E49EC71,9017,582787,0,0,25,0
2024-08-30,88A4B4E5B3A5EB9D,6840,232807,0,0,24,0
2024-08-30,88ECE7DDFBF240EA,7716,181820,0,0,28,0
2024-08-30,88F68A8267F0E3EE,8845,463530,0,0,32,0
2024-08-30,8921C59AC960E134,8924,1154120,0,0,22,0
2024-08-30,892B8A6F62C19ABA,8830,1069555,0,0,23,0
2024-08-30,89577EE60B2E7E9A,680,50760,0,0,25,0
2024-08-30,8961605AD6CC97A6,8867,886438,0,0,29,0
2024-08-30,8970F989799BE217,8857,867991,0,0,22,0
2024-08-30,8976E0D2F3BD2316,1213,89535,0,0,56,1
2024-08-30,898E1369860C2121,8847,633389,0,0,29,0
2024-08-30,89EC70DB1D17902D,669,12974,0,0,28,0
2024-08-30,8A2242825BF54DB5,4008,288857,15.42857143,0,26,0
2024-08-30,8A3C3C19F9961B57,8535,456766,0,0,31,1
2024-08-30,8A51B571013BD07A,8848,770063,0,0,32,0
2024-08-30,8A5C7C40102E2942,8940,239697,0,0,49,1
2024-08-30,8A6DA39699F141BD,8693,1031121,0,0,25,0
2024-08-30,8A83CF598E6D981D,842,24715,0,0,26,0
2024-08-30,8A8876BDD5BB367A,2656,245221,0,0,28,0
2024-08-30,8A930B50C2E712DC,9146,683510,0,0,23,1
2024-08-30,8A93C3F8D1E706E9,8493,84262,0,0,31,0
2024-08-30,8A9BBC694057FF69,8689,426772,0,0,25,1
2024-08-30,8AA0203014C752F9,9022,0,0,0,25,0
2024-08-30,8AAA877F5D1F618C,9294,2967029,0,0,28,0
2024-08-30,8AC2B2AF2D43912C,8710,619950,0,0,29,0
2024-08-30,8AC942EFDA7DC578,6674,635430,0,0,25,0
2024-08-30,8B1E4452F65C6F31,9069,897409,0,0,23,0
2024-08-30,8B44479B2F0B1FA1,7398,752383,0,0,31,0
2024-08-30,8B4F329786BCDB56,9294,906784,0,0,38,0
2024-08-30,8B64839D8F2C9B20,9930,1073403,0,0,30,0
2024-08-30,8B6811563D6B5D66,8881,594285,0,0,24,0
2024-08-30,8B7E7EFEE4AA0358,9365,2405204,0,0,29,0
2024-08-30,8B86854D82F049B2,8735,120680,0,0,29,0
2024-08-30,8B90EFDBAD50EECD,8503,176004,0,0,19,1
2024-08-30,8BC3A83A9B61D3CD,4428,59695,0,0,22,0
2024-08-30,8BE3566F84322A13,1438,37,0,0,23,1
2024-08-30,8BE8FB3BD05AC7B6,5513,130190,0,0,24,1
2024-08-30,8BF9B063B9B7D06C,9248,1707727,0,0,28,1
2024-08-30,8BFED453E9150178,711,13151,0,0,30,0
2024-08-30,8BFF64F23EB61D97,8586,113179,0,0,21,0
2024-08-30,8C0AE32FACCFD427,1011,4225,0,0,54,0
2024-08-30,8C14F21A7449EFB7,8219,117014,0,0,24,0
2024-08-30,8C182B1E55FAA397,3651,92952,0,0,29,0
2024-08-30,8C34465418082402,9042,155672,0,0,,1
2024-08-30,8C602C2CF550DF2E,9136,117291,0,0,28,0
2024-08-30,8C606438439B0B70,4759,153369,0,0,29,0
2024-08-30,8C89A1F40C5D5C31,2616,143202,0,0,22,0
2024-08-30,8CA2B131854F311C,8266,433233,0,0,31,0
2024-08-30,8CA8962EFC059951,9096,936114,0,0,25,1
2024-08-30,8CCE367CD4F27BF0,1718,18139,0,0,28,1
2024-08-30,8CEDF47B40872AF6,9278,1955742,0,0,32,0
2024-08-30,8CF87E0D43C96FEC,8790,158475,0,0,30,0
2024-08-30,8D09CF5A274E0EE2,942,42346,0,0,34,0
2024-08-30,8D3C5A3AB65FA200,7983,129925,0,0,29,0
2024-08-30,8D4D88A8CF537930,8317,289348,0,0,28,0
2024-08-30,8D7A7E278885FEA3,8528,361477,0,0,33,0
2024-08-30,8D7C0039F68C5C18,8456,1279615,0,0,31,0
2024-08-30,8D873D3519D48DCA,116,63,0,0,38,0
2024-08-30,8D8A5A2508045D3A,8860,520608,0,0,30,0
2024-08-30,8DF135C18821DC5F,7520,74914,0,0,25,1
2024-08-30,8E23E953AF3F8328,9074,760292,0,0,27,0
2024-08-30,8E29CB57342276C5,9028,44409,0,0,54,0
2024-08-30,8E4E3F1681BCF2F4,1684,73461,0,0,29,1
2024-08-30,8E5763EAAEF0786D,1398,129158,0,0,57,0
2024-08-30,8E5AAA6C51682292,8601,462128,0,0,27,0
2024-08-30,8EAB5A24E6055DB4,455,1100,4.821428571,0,32,0
2024-08-30,8EADCFC769E8E31E,7486,344815,1.428571429,0,26,0
2024-08-30,8ECE004F79490A49,4257,127189,0,0,25,0
2024-08-30,8ED81AF579C89EFF,2806,75902,0,0,27,1
2024-08-30,8F024529050DAA63,9104,3113500,0,0,34,1
2024-08-30,8F0404E524BBA733,9073,622316,0,0,55,1
2024-08-30,8F0DBB607E1274E8,92,25,0,0,30,0
2024-08-30,8F4144975C114A67,706,1311,0.714285714,0,31,0
2024-08-30,8F59307FC0EC8E6D,9248,3474830,0,0,29,0
2024-08-30,8F60587D2B269ED7,8127,554834,0,0,18,0
2024-08-30,8F60F2736219CE4D,9013,166875,0,0,24,0
2024-08-30,8F74F05503D4940A,9040,1882400,0,0,30,0
2024-08-30,8F8F41DF4993BF2C,9124,278739,0,0,32,0
2024-08-30,8F9EEAC2F548C444,9035,103811,0,0,31,0
2024-08-30,8FCA8FEE8FE9109A,9358,2342661,0,0,27,0
2024-08-30,8FE15AE469924123,8944,371536,0,0,30,0
2024-08-30,8FE7DA615AA9B571,5284,55300,0,0,43,1
2024-08-30,8FEFAC77F41BBFB3,9038,1318280,0,0,20,0
2024-08-30,8FF459332323124D,281,0,0,0,27,0
2024-08-30,9024125D7004F5B3,9130,2760986,0,0,22,0
2024-08-30,903F85770191AEB8,8769,1031501,0,0,30,0
2024-08-30,904300FEF13DB63A,9073,1136767,0,0,31,0
2024-08-30,9049960E506CD8CF,9099,254290,0,0,32,0
2024-08-30,9094EFBF56742BDE,8888,4302063,0,0,32,0
2024-08-30,909679BB2FCCDBB2,9021,553446,0,0,20,0
2024-08-30,909BD9044CBF5B50,9388,35420,0,0,27,0
2024-08-30,90C7D047B7161654,101,1,0,0,30,1
2024-08-30,90D07BC21277D7F4,8796,107670,0,0,28,0
2024-08-30,90DAB91B570B3B53,631,1291,0,0,56,0
2024-08-30,90EF1836C37B7E5C,8950,1314312,0,0,27,0
2024-08-30,90F6426A8F621A49,7207,0,0,0,26,0
2024-08-30,90F88D691B3D5B98,8779,611601,6.928571429,0,27,0
2024-08-30,90FFFDECF8F36E9C,5380,303053,0,0,26,0
2024-08-30,91003A35C9905B65,7844,161827,0,0,27,1
2024-08-30,9103F77B6570E2A3,641,29216,0,0,31,0
2024-08-30,911F2CEB08FC9189,9126,1870632,0,0,27,0
2024-08-30,913112E24B4F9CE6,9249,2803693,0,0,29,1
2024-08-30,9134CF8106BCD929,8253,738945,0,0,21,0
2024-08-30,9153A5A2167BCA9E,2122,82094,0,0,30,1
2024-08-30,91650560349C8A2A,6127,30285,0,0,27,0
2024-08-30,916C5EB9E54286C6,9307,710076,0,0,28,0
2024-08-30,91894AB174C3F3F6,9143,1772899,0,0,29,0
2024-08-30,91BA68075B1D90F9,9593,1249938,0,0,37,0
2024-08-30,91C379684CF6BF7C,8791,743736,0,0,52,1
2024-08-30,91D4C4082E4E02FC,8915,334693,0,0,51,1
2024-08-30,91D886E2BB702038,369,3612,0,0,30,0
2024-08-30,911290B3692822,8805,1300984,0,0,30,1
2024-08-30,9204251BC0AFCE47,8718,526937,0,0,30,0
2024-08-30,920680465DDEFA9B,4360,175289,0,0,21,0
2024-08-30,9228C520B5F1584E,7764,395822,14.28571429,0,21,0
2024-08-30,925ABC4F1ACEE166,8928,576385,0,0,38,0
2024-08-30,9261684F3FC91592,3375,122672,0,0,61,1
2024-08-30,928971A9E407F373,9123,1400302,0,0,54,0
2024-08-30,929B9F444D9A0FE6,8412,1084484,0,0,25,1
2024-08-30,929D6BFFC4BE785E,9113,347030,0,0,29,1
2024-08-30,92A2AA78154BACEB,8982,823711,0,0,29,0
2024-08-30,92EF050AD06E6556,9300,2587395,0,0,33,0
2024-08-30,92F0462D8F558B15,8652,947427,0,0,32,0
2024-08-30,9352637CBA1884EB,4591,72389,0,0,27,0
2024-08-30,9358A9B7771B38E8,7247,440792,0,0,24,0
2024-08-30,935BB3A5EA1BA515,3879,33122,0,0,33,0
2024-08-30,938C539CAA665DD6,9843,890841,0,0,28,0
2024-08-30,938E5478CAF5150D,9056,1766940,0,0,25,1
2024-08-30,93B0C57B1F1BC600,7885,231444,0,0,31,0
2024-08-30,93B85AA3644A73A9,203,465,0,0,21,0
2024-08-30,93E576E191EC5F98,8741,792239,0,0,28,0
2024-08-30,93E8438289898AB4,8835,1306078,0,0,27,0
2024-08-30,,9066,473492,0,0,30,0
2024-08-30,940ABF08142AB18E,9024,1064070,0,0,27,0
2024-08-30,941689660FCAAD74,8724,144325,0,0,22,0
2024-08-30,94184D13B3998654,449,520,0,0,43,1
2024-08-30,942F91291D0117,9064,1241412,0,0,27,0
2024-08-30,94333AC67213FD6C,8753,302464,0,0,29,0
2024-08-30,945584963C801062,8678,568743,0,0,24,0
2024-08-30,947C091F84CAC2D9,8788,916200,0,0,29,0
2024-08-30,94936EDB354F7F26,8923,1554537,0,0,28,0
2024-08-30,94A0EDF82124B12E,8886,519148,0,0,23,0
2024-08-30,94BC0B19F288AC42,9166,539773,0,0,77,1
2024-08-30,94BD293A2EBC8CA8,8709,2169414,0,0,52,0
2024-08-30,94C1FADAA8DCAEA7,1175,3951,0,0,30,0
2024-08-30,94C6AF3D8151238D,9130,2350815,0,0,31,0
2024-08-30,94E5EB225C8A595C,8088,476885,0,0,23,0
2024-08-30,94F33D59D1424BD3,8729,661946,0,0,20,0
2024-08-30,94F80F2765967CF4,8681,516667,0,0,22,0
2024-08-30,94FFB479E65F6D0E,9117,833762,0,0,23,0
2024-08-30,9506ACC1133C7277,8963,440913,0,0,23,0
2024-08-30,9511184ECDF2D718,9202,1082024,0,0,30,0
2024-08-30,95403D1E1F882F13,9913,3292877,0,0,30,0
2024-08-30,95666060AC855638,8592,645205,0,0,31,0
2024-08-30,958BE277368EAA07,8810,758986,0,0,25,0
2024-08-30,95943283BD053D6B,9198,384691,0,0,28,0
2024-08-30,9597AB3C24854AAB,6485,617891,0,0,23,0
2024-08-30,9599E550380752CE,9051,807907,0,0,25,0
2024-08-30,959B05DC2F78DB16,9031,1264664,0,0,25,0
2024-08-30,95B50BD352BE2C2F,460,2158,0,0,28,0
2024-08-30,9625CEF32738646D,9070,1060446,0,0,31,0
2024-08-30,963A170230501BEB,1334,63878,0,0,20,1
2024-08-30,9641805C3EEDD07A,8499,207059,0,0,26,0
2024-08-30,964AC84C92327FCF,8836,349340,0,0,23,0
2024-08-30,966EAE749BF9F7F2,8756,47033,0,0,30,0
2024-08-30,9674E48FA530CCE8,9046,230846,0,0,30,0
2024-08-30,96B4D29F2CB8CF1B,8873,85145,0,0,24,0
2024-08-30,96B857A10BD0F5CF,8891,251247,0,0,24,0
2024-08-30,96CE0C500CB27E30,9355,2861758,0,0,30,0
2024-08-30,96FACCE97E9BF4F0,9386,2322163,0,0,28,0
2024-08-30,97015074AB8756EC,8866,160681,0,0,29,0
2024-08-30,970C3AC095F4F29C,2765,9156,0,0,30,0
2024-08-30,972E86EABE457BE8,8779,1828533,0,0,28,0
2024-08-30,9731B02F42DC7899,6015,281354,52.07142857,0,49,1
2024-08-30,9735C48D819D7DAA,9141,1283802,0,0,26,0
2024-08-30,9741FCB5437FCBC8,8027,319290,0,0,23,0
2024-08-30,977061A910F5AAD4,6372,3940,0,0,33,1
2024-08-30,97889A8AE41D19CE,7169,207,0,0,30,0
2024-08-30,97B0034838FE1EFD,8778,333660,0,0,26,0
2024-08-30,97BC01A67118A7E4,6802,534058,0,0,29,0
2024-08-30,97BF7CD838DE9A04,8656,503791,0,0,23,0
2024-08-30,98132E1D42753755,8712,1117252,0,0,23,0
2024-08-30,9825F31F43A2E903,9485,1112130,0,0,26,1
2024-08-30,9834168581180CFF,10209,471014,0,0,30,0
2024-08-30,983C2873F91F05F9,8594,462299,0,0,28,0
2024-08-30,98488E3D9EA080D7,9355,1656374,0,0,27,0
2024-08-30,9849E1D3F69351EE,2252,116963,0,0,26,1
2024-08-30,98631C90FA2400A2,6289,232009,0,0,21,0
2024-08-30,989A86915114E74B,8731,1184106,0,0,25,0
2024-08-30,989E598F68BA8799,4556,100255,0,0,51,1
2024-08-30,98AC4E589E9B7D26,1064,61,0,0,35,0
2024-08-30,98BF724EF2AF0AEF,9509,2006791,0,0,27,0
2024-08-30,98F9F1FB48178614,9053,1053349,0,0,29,0
2024-08-30,990260286874FD59,8252,312246,0,0,52,0
2024-08-30,991A0B8D872E1A6D,9036,642683,0,0,28,0
2024-08-30,9961337AD0F70B3E,8935,1482500,0,7.857142857,33,1
2024-08-30,9973D2E4E7D4336F,7921,459602,0,0,30,1
2024-08-30,99969C88DEF22047,8953,796541,0,0,28,0
2024-08-30,999FABF63E293581,3461,36966,0,0,33,0
2024-08-30,99B4CCD16B2DB217,8728,736743,0,0,61,1
2024-08-30,99BD064F5F0D8C53,8693,677003,0,0,34,0
2024-08-30,99CBC4DD96233677,8901,206448,0,0,28,0
2024-08-30,99DC72C55A8B78EA,8792,364183,0,0,28,0
2024-08-30,99EC0959FCA40162,8230,201427,0,0,23,0
2024-08-30,99F076B2AF8DD59F,681,16827,0,0,24,0
2024-08-30,9A245DB95B91B82D,8931,967650,0,0,27,0
2024-08-30,9A3E8A1D489BA41B,8936,710771,0,0,24,0
2024-08-30,9A4FBB36BF9C3790,8873,625804,0,0,32,0
2024-08-30,9A7256659AA46563,4503,134798,0,0,23,0
2024-08-30,9A7272B1E1AB58D6,8647,109042,0,0,32,0
2024-08-30,9A78244FCB73E5D1,9186,941792,0,0,28,0
2024-08-30,9AD7FB16C49A4DFB,9028,254276,0,0,44,1
2024-08-30,9ADC735890EC8618,5772,237626,0,0,43,1
2024-08-30,9AF673B033309721,8652,482490,0,0,23,0
2024-08-30,9AFC037FB5858303,9292,1166520,0,0,25,0
2024-08-30,9B007959D341D473,997,24500,0,0,26,0
2024-08-30,9B06549794176917,8799,0,0,0,22,0
2024-08-30,9B0970CC02290936,7129,204533,0,0,23,0
2024-08-30,9B186F993DA1A8EC,8969,885514,1.357142857,0,48,1
2024-08-30,9B1B616C24CF07BF,8777,118845,0,0,55,0
2024-08-30,9B1D5B6C72210BD2,8850,618983,0,0,27,0
2024-08-30,9B345495562903A7,1702,214203,0,0,20,0
2024-08-30,9B613AF76C42673A,8657,473017,0,0,34,0
2024-08-30,9B71D98CA80DB4C5,8698,1095627,0,0,23,1
2024-08-30,9BA572ACE627F988,9341,1126861,0,0,41,1
2024-08-30,9BA77AC85BEE3BF2,6866,661061,0,0,35,0
2024-08-30,9BA959EEFCBF1D47,8002,2166966,0,0,30,0
2024-08-30,9BBF6EE8663FDD30,8774,2775965,0,0,52,1
2024-08-30,9BD1A43D534CBF6F,8794,723089,0,0,17,0
2024-08-30,9C3EA9DB434E9FF0,930,111,0,0,34,1
2024-08-30,9C4452A931B53BAE,3720,1099,0,0,33,0
2024-08-30,9C772A89F2A1A710,8851,1013235,0,0,28,0
2024-08-30,9C848AB8F68994BB,8877,534493,0,0,24,0
2024-08-30,9C8A07460FDE238D,9547,2015532,0,0,28,0
2024-08-30,9C926F2D102FCD0C,8771,1474223,0,0,61,0
2024-08-30,9C9CC47E139985A6,8614,2296277,0,0,30,0
2024-08-30,9C9DA3AF681601D0,413,29343,0,0,27,1
2024-08-30,9C9EBC5B694DB70D,8876,305247,0,0,29,1
2024-08-30,9CCAF234EED6F225,1524,79991,0,0,22,0
2024-08-30,9CD34A931905F4A9,8744,780745,0,0,52,1
2024-08-30,9D0536AD279D9199,9298,956139,0,0,28,0
2024-08-30,9D44EBDEDA311262,7818,90053,0,0,48,0
2024-08-30,9D65CA465F890565,8781,935341,0,0,31,0
2024-08-30,9D6A5254801A4EDB,9135,118280,0,0,28,0
2024-08-30,9D77F85896CA4063,9224,2219392,0,0,29,0
2024-08-30,9D9E120B8C7214B2,9829,1407387,0,0,35,0
2024-08-30,9DEDCC84D2CD2F27,8634,654547,0,0,22,0
2024-08-30,9DF6DFD85E9AB2D4,9210,1109407,0,0,27,0
2024-08-30,9E0B2E3D15E9E059,7456,104863,0,0,21,0
2024-08-30,9E0EF208EEA0C5A7,9044,3235674,0,0,26,0
2024-08-30,9E15820470B2F0BE,8816,741439,0,0,26,0
2024-08-30,9E1B5BEA3EBC894C,9320,256553,0,0,34,0
2024-08-30,9E1C14ED0C2537AE,8764,1511703,15.71428571,0,30,1
2024-08-30,9E1CD9BA9BDDD60B,5022,83681,0,0,29,0
2024-08-30,9E20319C10E79F01,7180,125387,0,0,28,0
2024-08-30,9E8FD201905855AC,9320,1497997,0,0,26,0
2024-08-30,9E9B8E4E3C531F1B,5008,87137,0,0,55,0
2024-08-30,9EA388D86B428703,9013,4634729,0.714285714,4.928571429,43,0
2024-08-30,9EAE1DAFAEEE1AE2,1502,4326,0,0,34,0
2024-08-30,9EBA2DD41A605B60,8523,437412,0,0,35,0
2024-08-30,9EBCC6A05D5E908F,9023,1124867,0,0,54,1
2024-08-30,9ECDC5771F15E8CC,8766,238562,0,0,26,0
2024-08-30,9EF1DFB659424369,5577,181758,0,0,27,0
2024-08-30,9EFE6BC66895A33F,9086,123359,0,0,24,0
2024-08-30,9F1EDFDA176301F1,5114,115701,9.285714286,0,29,0
2024-08-30,9F4F22F99AF73065,8682,818012,0,0,21,0
2024-08-30,9F53F273593F46B2,8299,396772,0,0,27,0
2024-08-30,9F639006E2177403,8710,65131,0,0,27,0
2024-08-30,9F67CEAD01455032,9050,826359,14.28571429,0,22,1
2024-08-30,9F6DF39F7C0DA400,9055,1814774,0,0,50,1
2024-08-30,9F7947BB12AC5464,8745,420267,0,0,24,0
2024-08-30,9F87DEC1B1A8EAA1,2634,75990,0,0,33,0
2024-08-30,9F8A2DF3D6685272,8727,717327,0,0,29,1
2024-08-30,9F9A21690A156AC7,8059,175794,0,0,23,0
2024-08-30,9FA3DA5C5CB43C65,9142,1667340,0,0,29,0
2024-08-30,9FAF00294A305076,9211,1582046,0,0,27,0
2024-08-30,9FCBE5DF89D4A91C,8422,216023,0,0,,1
2024-08-30,9FD159038DB3A8A2,678,18064,0,0,31,1
2024-08-30,9FE44960DA71C0E7,8925,1312257,0,0,26,0
2024-08-30,9FFA70F2D1237220,9723,5481647,0,0,30,0
2024-08-30,A014D81CFF023653,9417,1757226,0,0,22,0
2024-08-30,A01F934458F8818D,7798,41353,2.857142857,0,21,0
2024-08-30,A02B291977D9A6F1,61,0,0,0,25,0
2024-08-30,A0374C1A16A9C125,8669,1186641,0,0,30,0
2024-08-30,A03F1769352ECDB1,8637,475320,0,0,21,0
2024-08-30,A0469F7CD0B9C7B3,8620,1394594,0,0,21,0
2024-08-30,A064704EE83FE3BA,7711,125988,0,0,26,0
2024-08-30,A07AD5537985983E,947,1306,0,0,28,1
2024-08-30,A09BD87D75F7E3CF,8742,647996,0,0,27,1
2024-08-30,A0A9774706061FBE,8747,941212,0,0,57,0
2024-08-30,A0B6CA9B0D51C860,8672,210927,0,0,27,1
2024-08-30,A0F24594B59DEE51,8916,1067116,0,0,25,0
2024-08-30,A0F4DCAA25A13D3C,8845,1815386,0,0,27,0
2024-08-30,A11D43981E64088C,5929,84308,0,0,33,0
2024-08-30,A1250B56142B8ECB,8774,940861,0,0,27,0
2024-08-30,A12E51D527DDC5DB,8852,653208,0,0,27,0
2024-08-30,A13C1F38971552E5,9140,1411658,0,0,32,0
2024-08-30,A169A7E74C9750AD,9530,2168239,0,0,25,0
2024-08-30,A16F9DA4CCAC62D3,9406,697562,0,0,29,0
2024-08-30,A1792CBDDF82A71F,1957,9396,0,0,23,0
2024-08-30,A186072C8576B97F,9048,341998,0,0,29,0
2024-08-30,A1A457A07C0801BC,4873,64071,0,0,27,0
2024-08-30,A1BF6A312C44C552,7698,608339,0,0,27,0
2024-08-30,A1E9146055ACCAB1,8301,232966,0,0,29,0
2024-08-30,A2461EFF7AA51B75,9155,6749148,0,0,27,0
2024-08-30,A268835EE38FFD36,8904,1000964,20.85,0,31,0
2024-08-30,A2985B6A511E84B9,7242,224964,0,0,29,0
2024-08-30,A29C01891ABBFE12,9137,233840,0,0,36,0
2024-08-30,A29CBE087E6463D0,8955,631152,0,0,34,0
2024-08-30,A2D25553490AAA44,3977,109978,0,0,23,1
2024-08-30,A2F4AA46BC893DA8,9010,603884,0,0,29,0
2024-08-30,A311877789A6A719,9335,346448,0,0,74,0
2024-08-30,A3326160EA68674B,8064,456557,0,0,28,0
2024-08-30,A35B823A2FA1D60F,9678,693850,0,0,33,0
2024-08-30,A3625B9FFD4484E8,9301,1167530,0,0,27,0
2024-08-30,A37EC10C8B06BBD4,8841,1015986,0,0,23,0
2024-08-30,A38398F6272C2BB0,8528,795406,0,0,28,0
2024-08-30,A38B64E902A60574,8865,775298,0,0,26,0
2024-08-30,A38CCC8C15971560,9107,236892,0,0,34,0
2024-08-30,A3AFF01D810A2766,8370,978348,0,0,25,0
2024-08-30,A3CCF76F2C25AEDD,8935,1025366,0,0,28,0
2024-08-30,A3ED9C1AB47F349C,2174,617,0,0,27,0
2024-08-30,A41B19E8E820BDE6,8845,301069,0,0,25,0
2024-08-30,A42E4D0B10946217,540,100896,0,0,29,0
2024-08-30,A435A55C47A10EEF,384,1715,0,0,26,1
2024-08-30,A4499479D35EB3DC,6879,87985,0,0,31,0
2024-08-30,A44A49C985AEF98E,5462,296533,0,0,30,0
2024-08-30,A47EE208C99B9C48,9105,1142455,0,0,23,0
2024-08-30,A48206B9655E41D4,8301,388520,0,0,27,0
2024-08-30,A48738E5610E5C04,8780,998530,0,0,26,0
2024-08-30,A488998AACE45886,9072,2857537,0,0,27,0
2024-08-30,A49F57BF98DEF842,9658,1118887,0,0,27,0
2024-08-30,A4AB857F9391539B,3659,249199,0,0,26,0
2024-08-30,A4B7C6442FBFA69D,9068,539055,0,0,37,0
2024-08-30,A4CA02CB542AD680,8636,469091,0,0,23,0
